memoizing neighbors
got new color (0, 255, 255, 255) at (0, 0)
got new color (0, 0, 0, 255) at (49, 140)
map size 90000 pixels
filling elevation for 18000 steps, plotting every None
step 0
step 1000
step 2000
step 3000
step 4000
step 5000
step 6000
step 7000
step 8000
step 9000
step 10000
step 11000
step 12000
step 13000
step 14000
step 15000
step 16000
step 17000
         1385756690 function calls (1385534453 primitive calls) in 666.268 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     3194    0.000    0.000    0.000    0.000 path.py:217(codes)
  144/136    0.000    0.000    0.001    0.000 spines.py:436(get_spine_transform)
       66    0.000    0.000    0.021    0.000 backend_agg.py:248(_get_agg_font)
      110    0.000    0.000    0.001    0.000 text.py:849(get_unitless_position)
       15    0.000    0.000    0.000    0.000 arrayprint.py:465(wrapper)
        5    0.000    0.000    0.000    0.000 core.py:2331(masked_invalid)
      618    0.000    0.000    0.000    0.000 _inspect.py:15(ismethod)
        1    0.000    0.000    0.002    0.002 pyplot.py:2043(_setup_pyplot_info_docstrings)
      344    0.000    0.000    0.026    0.000 <frozen importlib._bootstrap_external>:1133(find_spec)
        4    0.000    0.000    0.007    0.002 ticker.py:1923(_raw_ticks)
     3212    0.000    0.000    0.000    0.000 path.py:255(should_simplify)
      298    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:826(path_stats)
        1    0.000    0.000    0.017    0.017 numeric.py:1(<module>)
      470    0.000    0.000    0.000    0.000 __init__.py:1986(<listcomp>)
      190    0.000    0.000    0.003    0.000 text.py:180(update)
      200    0.000    0.000    0.001    0.000 sre_parse.py:217(__init__)
      596    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:45(_r_long)
      363    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:372(__init__)
       59    0.000    0.000    0.001    0.000 stride_tricks.py:206(broadcast_arrays)
      429    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:87(_path_isfile)
       19    0.000    0.000    0.005    0.000 rcsetup.py:825(validate_cycler)
      366    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:170(__exit__)
      102    0.000    0.000    0.001    0.000 lines.py:1044(set_linestyle)
      141    0.000    0.000    0.005    0.000 transforms.py:2433(transform_affine)
      491    0.000    0.000    0.003    0.000 colors.py:121(is_color_like)
       27    0.000    0.000    0.000    0.000 transforms.py:2861(nonsingular)
       64    0.000    0.000    0.002    0.000 ticker.py:1889(_staircase)
      205    0.000    0.000    0.000    0.000 sre_parse.py:78(opengroup)
        1    0.000    0.000    0.000    0.000 _cm_listed.py:1(<module>)
       77    0.000    0.000    0.001    0.000 core.py:2929(__array_finalize__)
       54    0.000    0.000    0.002    0.000 lines.py:1229(update_from)
      254    0.000    0.000    0.000    0.000 {built-in method numpy.zeros}
      525    0.000    0.000    0.003    0.000 contextlib.py:57(__enter__)
      324    0.000    0.000    0.000    0.000 lines.py:58(_scale_dashes)
        9    0.000    0.000    0.003    0.000 colors.py:465(__call__)
       78    0.000    0.000    0.000    0.000 font_manager.py:778(set_size)
       32    0.000    0.000    0.001    0.000 ticker.py:1870(_validate_steps)
     72/4    0.000    0.000    0.001    0.000 pyparsing.py:1520(_parseCache)
       44    0.000    0.000    0.000    0.000 text.py:52(get_rotation)
     1402    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:324(<genexpr>)
     1476    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
        1    0.000    0.000    0.000    0.000 ElevationGeneration.py:8(make_nan_array)
      298    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:382(_check_name_wrapper)
     3160    0.000    0.000    0.000    0.000 path.py:236(simplify_threshold)
       44    0.000    0.000    0.000    0.000 {method 'round' of 'numpy.generic' objects}
       88    0.000    0.000    0.000    0.000 {built-in method numpy.arange}
       54    0.000    0.000    0.001    0.000 __init__.py:961(_open_file_or_url)
    84/42    0.000    0.000    0.002    0.000 transforms.py:2377(frozen)
       10    0.000    0.000    0.004    0.000 _base.py:2436(handle_single_axis)
       84    0.000    0.000    0.001    0.000 pyparsing.py:3238(__init__)
      199    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
       84    0.000    0.000    0.000    0.000 docstring.py:40(__call__)
      476    0.000    0.000    0.010    0.000 re.py:170(search)
     1785    0.000    0.000    0.000    0.000 {built-in method _imp.release_lock}
       87    0.000    0.000    0.001    0.000 collections.py:696(_set_edgecolor)
        1    0.000    0.000    0.000    0.000 __init__.py:262(_reset_cache)
        1    0.000    0.000    0.000    0.000 _compat_pickle.py:9(<module>)
      351    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:314(__enter__)
       22    0.000    0.000    0.001    0.000 numeric.py:2256(within_tol)
      618    0.000    0.000    0.000    0.000 {built-in method from_bytes}
      185    0.000    0.000    0.000    0.000 sre_parse.py:362(_escape)
     2586    0.000    0.000    0.000    0.000 inspect.py:2446(kind)
       54    0.000    0.000    0.000    0.000 sre_compile.py:376(<listcomp>)
       44    0.000    0.000    0.001    0.000 _methods.py:63(_clip_dep_is_scalar_nan)
      196    0.000    0.000    0.001    0.000 _weakrefset.py:58(__iter__)
      344    0.000    0.000    0.000    0.000 {built-in method _imp.is_frozen}
      710    0.000    0.000    0.000    0.000 transforms.py:1908(get_matrix)
      247    0.000    0.000    0.001    0.000 artist.py:325(set_transform)
       66    0.000    0.000    0.000    0.000 backend_agg.py:50(get_hinting_flag)
      351    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:419(parent)
      254    0.000    0.000    0.003    0.000 rcsetup.py:342(validate_color_for_prop_cycle)
      618    0.000    0.000    0.000    0.000 _inspect.py:28(isfunction)
      351    0.000    0.000    0.001    0.000 artist.py:179(convert_xunits)
       22    0.000    0.000    0.002    0.000 traceback.py:313(extract)
       31    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1047(_path_hooks)
      812    0.000    0.000    0.000    0.000 sre_parse.py:75(groups)
      333    0.000    0.000    0.000    0.000 __init__.py:1886(_str_lower_equal)
        1    0.000    0.000    0.153    0.153 pyplot.py:19(<module>)
      177    0.000    0.000    0.004    0.000 rcsetup.py:69(f)
      221    0.000    0.000    0.002    0.000 <__array_function__ internals>:2(all)
      117    0.000    0.000    0.003    0.000 rcsetup.py:90(<listcomp>)
      614    0.000    0.000    0.000    0.000 _inspect.py:43(iscode)
     1385    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
      671    0.000    0.000    0.001    0.000 posixpath.py:61(isabs)
      101    0.000    0.000    0.000    0.000 {built-in method _imp.is_builtin}
       64    0.000    0.000    0.003    0.000 ticker.py:1897(set_params)
      351    0.000    0.000    0.000    0.000 __init__.py:329(iterable)
  263/261    0.000    0.000    0.000    0.000 pyparsing.py:349(__init__)
      367    0.000    0.000    0.000    0.000 rcsetup.py:118(validate_bool)
        1    0.000    0.000    0.001    0.001 six.py:21(<module>)
       38    0.000    0.000    0.000    0.000 ticker.py:769(pprint_val)
       55    0.000    0.000    0.001    0.000 transforms.py:422(bounds)
        8    0.000    0.000    0.003    0.000 patches.py:484(draw)
        6    0.000    0.000    0.001    0.000 enum.py:547(<dictcomp>)
     2032    0.000    0.000    0.000    0.000 {method 'isidentifier' of 'str' objects}
      102    0.000    0.000    0.002    0.000 lines.py:1149(set_markerfacecolor)
      214    0.000    0.000    0.000    0.000 artist.py:338(get_transform)
      350    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:225(_verbose_message)
       68    0.000    0.000    0.000    0.000 _ufunc_config.py:39(seterr)
        6    0.000    0.000    0.002    0.000 patches.py:1830(_pprint_styles)
      723    0.000    0.000    0.000    0.000 font_manager.py:649(get_style)
       96    0.000    0.000    0.000    0.000 __init__.py:1348(is_math_text)
        6    0.000    0.000    0.000    0.000 linalg.py:486(inv)
      467    0.000    0.000    0.003    0.000 artist.py:916(<listcomp>)
       56    0.000    0.000    0.021    0.000 axis.py:963(iter_ticks)
       42    0.000    0.000    0.006    0.000 _base.py:1843(add_collection)
      156    0.000    0.000    0.005    0.000 markers.py:223(__init__)
      150    0.000    0.000    0.009    0.000 cm.py:81(_generate_cmap)
      844    0.000    0.000    0.000    0.000 posixpath.py:39(_get_sep)
      723    0.000    0.000    0.000    0.000 font_manager.py:637(get_family)
       22    0.000    0.000    0.024    0.001 axis.py:289(draw)
      377    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
        1    0.000    0.000    0.009    0.009 fromnumeric.py:3(<module>)
      160    0.000    0.000    0.000    0.000 lines.py:30(_get_dash_pattern)
       96    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_8_decode}
       84    0.000    0.000    0.006    0.000 patches.py:191(get_transform)
      817    0.000    0.000    0.000    0.000 {method 'find' of 'bytearray' objects}
   121/59    0.000    0.000    0.003    0.000 pyparsing.py:3341(copy)
        1    0.000    0.000    0.004    0.004 numerictypes.py:81(<module>)
        1    0.000    0.000    0.002    0.002 core.py:21(<module>)
        1    0.000    0.000    0.010    0.010 defchararray.py:17(<module>)
      139    0.000    0.000    0.001    0.000 <__array_function__ internals>:2(concatenate)
      723    0.000    0.000    0.000    0.000 font_manager.py:656(get_variant)
        1    0.000    0.000    0.016    0.016 pyparsing.py:61(<module>)
       45    0.000    0.000    0.000    0.000 cm.py:192(__init__)
     2158    0.000    0.000    0.000    0.000 {built-in method builtins.ord}
      351    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:310(__init__)
        8    0.000    0.000    0.036    0.005 axis.py:1114(_get_tick_bboxes)
       55    0.000    0.000    0.001    0.000 axis.py:629(update_position)
      236    0.000    0.000    0.002    0.000 transforms.py:1267(__add__)
      317    0.000    0.000    0.000    0.000 overrides.py:112(array_function_dispatch)
      199    0.000    0.000    0.000    0.000 sre_parse.py:70(__init__)
      102    0.000    0.000    0.000    0.000 lines.py:1002(set_linewidth)
     1733    0.000    0.000    0.000    0.000 {built-in method builtins.id}
      195    0.000    0.000    0.001    0.000 transforms.py:1746(transform)
        1    0.000    0.000    0.000    0.000 _color_data.py:992(<dictcomp>)
        1    0.000    0.000    0.025    0.025 multiarray.py:7(<module>)
      156    0.000    0.000    0.000    0.000 markers.py:269(set_fillstyle)
      353    0.000    0.000    0.000    0.000 artist.py:188(convert_yunits)
  209/207    0.000    0.000    0.001    0.000 transforms.py:2639(get_matrix)
    63/11    0.000    0.000    0.003    0.000 pyparsing.py:3375(parseImpl)
      723    0.000    0.000    0.000    0.000 font_manager.py:671(get_stretch)
       84    0.000    0.000    0.000    0.000 collections.py:589(_bcast_lwls)
      692    0.000    0.000    0.000    0.000 multiarray.py:707(dot)
      145    0.000    0.000    0.000    0.000 posixpath.py:71(join)
      114    0.000    0.000    0.002    0.000 fromnumeric.py:55(_wrapfunc)
      366    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:159(__init__)
        5    0.000    0.000    0.001    0.000 ticker.py:734(_set_format)
       21    0.000    0.000    0.006    0.000 axis.py:614(_get_gridline)
       66    0.000    0.000    0.001    0.000 pyparsing.py:1799(__add__)
        1    0.000    0.000    0.004    0.004 mlab.py:155(<module>)
      102    0.000    0.000    0.001    0.000 lines.py:1163(set_markerfacecoloralt)
       40    0.000    0.000    0.000    0.000 abc.py:135(<setcomp>)
        1    0.000    0.000    0.023    0.023 rcsetup.py:15(<module>)
       78    0.000    0.000    0.000    0.000 font_manager.py:760(set_stretch)
      141    0.000    0.000    0.000    0.000 transforms.py:2437(transform_non_affine)
        4    0.000    0.000    0.091    0.023 axis.py:1177(draw)
       31    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1260(_fill_cache)
       23    0.000    0.000    0.002    0.000 pyparsing.py:1016(_trim_arity)
      766    0.000    0.000    0.000    0.000 {built-in method _thread.allocate_lock}
      199    0.000    0.000    0.000    0.000 sre_parse.py:797(fix_flags)
       84    0.000    0.000    0.000    0.000 transforms.py:2481(__init__)
       42    0.000    0.000    0.001    0.000 collections.py:486(set_linewidth)
      344    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:789(find_spec)
      723    0.000    0.000    0.000    0.000 font_manager.py:662(get_weight)
      124    0.000    0.000    0.000    0.000 cycler.py:225(__iter__)
        6    0.000    0.000    0.000    0.000 numeric.py:2400(extend_all)
      531    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
        1    0.000    0.000    0.004    0.004 mathtext.py:2738(<listcomp>)
      398    0.000    0.000    0.000    0.000 sre_compile.py:513(isstring)
        6    0.000    0.000    0.006    0.001 contour.py:1154(changed)
       22    0.000    0.000    0.001    0.000 numeric.py:2179(isclose)
       68    0.000    0.000    0.000    0.000 _ufunc_config.py:139(geterr)
       74    0.000    0.000    0.003    0.000 transforms.py:2001(rotate_deg_around)
      616    0.000    0.000    0.000    0.000 {method 'values' of 'mappingproxy' objects}
       67    0.000    0.000    0.001    0.000 pyparsing.py:3368(__init__)
       38    0.000    0.000    0.008    0.000 collections.py:890(__init__)
      168    0.000    0.000    0.000    0.000 colors.py:439(__init__)
        1    0.000    0.000    0.004    0.004 _add_newdocs.py:10(<module>)
       21    0.000    0.000    0.005    0.000 axis.py:585(_get_tick1line)
      205    0.000    0.000    0.001    0.000 sre_parse.py:90(closegroup)
      472    0.000    0.000    0.000    0.000 colors.py:204(<genexpr>)
    58/10    0.000    0.000    0.003    0.000 pyparsing.py:3266(leaveWhitespace)
       54    0.000    0.000    0.000    0.000 sre_compile.py:374(_mk_bitmap)
      379    0.000    0.000    0.000    0.000 artist.py:205(axes)
      135    0.000    0.000    0.000    0.000 lines.py:1190(set_xdata)
      108    0.000    0.000    0.001    0.000 deprecation.py:237(finalize)
       79    0.000    0.000    0.001    0.000 transforms.py:793(unit)
      362    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:716(find_spec)
      298    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:786(__init__)
     34/5    0.000    0.000    0.000    0.000 pyparsing.py:3297(streamline)
    36/19    0.000    0.000    0.001    0.000 units.py:140(get_converter)
      102    0.000    0.000    0.000    0.000 lines.py:1299(set_dash_capstyle)
   103/91    0.000    0.000    0.000    0.000 {method 'view' of 'numpy.generic' objects}
       66    0.000    0.000    0.000    0.000 pyparsing.py:3697(__init__)
        1    0.000    0.000    0.005    0.005 _axes.py:119(Axes)
       21    0.000    0.000    0.003    0.000 axis.py:555(_get_text1)
     1828    0.000    0.000    0.000    0.000 inspect.py:2438(default)
        1    0.000    0.000    0.001    0.001 ElevationGeneration.py:13(make_blank_condition_array)
      263    0.000    0.000    0.000    0.000 pyparsing.py:340(__new__)
      170    0.000    0.000    0.001    0.000 axis.py:335(_set_artist_props)
      130    0.000    0.000    0.000    0.000 pyplot.py:1795(<genexpr>)
     1398    0.000    0.000    0.000    0.000 inspect.py:2442(annotation)
       70    0.000    0.000    0.000    0.000 transforms.py:2720(__init__)
       30    0.000    0.000    0.001    0.000 transforms.py:1536(transform_path_non_affine)
       11    0.000    0.000    0.002    0.000 pyparsing.py:2631(__init__)
     1142    0.000    0.000    0.000    0.000 {built-in method _imp.acquire_lock}
      6/3    0.000    0.000    0.001    0.000 gridspec.py:91(get_grid_positions)
       28    0.000    0.000    0.000    0.000 ipaddress.py:2158(__init__)
      655    0.000    0.000    0.000    0.000 artist.py:962(sticky_edges)
       84    0.000    0.000    0.000    0.000 transforms.py:2525(get_matrix)
